element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name
269,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-602,9806,0,602,George Edmundson
269,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-387,9428,0,387,George Edmundson
269,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-430,8997,0,430,George Edmundson
269,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-310,8687,0,310,George Edmundson
270,4,12,1,True,2024-08-17T11:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,12,26.2,0.8,22.0,4.9,1,0.10,0.00,0.10,2.65,40,0,48563,0,0,Jacob Greaves
270,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,90,0,0,0,4,0,0,0,0,0,0,0,-1,12.4,0.3,0.0,1.3,1,0.00,0.00,0.00,3.34,40,24864,85247,32017,7153,Jacob Greaves
270,25,9,2,True,2024-08-31T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,11,21.4,0.4,17.0,3.9,1,0.02,0.00,0.02,0.95,40,14935,102503,27528,12593,Jacob Greaves
270,33,5,6,False,2024-09-14T14:00:00Z,0,0,4,90,0,0,1,0,0,0,0,0,0,0,0,22,31.2,0.0,0.0,3.1,1,0.00,0.00,0.00,1.66,40,71992,180047,100935,28943,Jacob Greaves
270,48,17,2,False,2024-09-21T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,10,22.0,1.3,7.0,3.0,1,0.03,0.01,0.04,2.49,40,65875,252259,75558,9683,Jacob Greaves
270,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,4,12.0,0.8,0.0,1.3,1,0.00,0.00,0.00,0.82,40,289380,548241,341438,52058,Jacob Greaves
270,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,90,0,0,0,4,0,0,0,0,0,0,0,-5,29.6,1.1,9.0,4.0,1,0.27,0.00,0.27,3.79,41,68542,619011,92004,23462,Jacob Greaves
270,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,41,1750,617883,21124,19374,Jacob Greaves
270,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,41,-81183,533951,851,82034,Jacob Greaves
270,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,41,-59416,476444,486,59902,Jacob Greaves
270,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-33687,442745,670,34357,Jacob Greaves
271,4,12,1,True,2024-08-17T11:30:00Z,0,2,1,25,0,0,0,1,0,0,0,0,0,0,0,1,5.4,1.6,4.0,1.1,0,0.00,0.03,0.03,1.21,50,0,2261,0,0,Marcus Myers-Harness
271,17,13,1,False,2024-08-24T14:00:00Z,4,1,2,18,0,0,0,1,0,0,0,0,0,0,0,3,4.0,0.3,2.0,0.6,0,0.00,0.02,0.02,0.15,50,-334,2379,112,446,Marcus Myers-Harness
271,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-240,2368,235,475,Marcus Myers-Harness
271,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-769,1591,0,769,Marcus Myers-Harness
271,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-208,1398,0,208,Marcus Myers-Harness
271,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-136,1264,0,136,Marcus Myers-Harness
271,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-92,1175,0,92,Marcus Myers-Harness
271,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-59,1118,0,59,Marcus Myers-Harness
271,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-40,1077,0,40,Marcus Myers-Harness
271,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-39,1039,0,39,Marcus Myers-Harness
271,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-24,1016,0,24,Marcus Myers-Harness
272,4,12,0,True,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,2030,0,0,George Hirst
272,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-413,1717,224,637,George Hirst
272,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-421,1346,79,500,George Hirst
272,33,5,1,False,2024-09-14T14:00:00Z,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,3,1.2,10.3,2.0,1.4,0,0.00,0.00,0.00,0.44,54,60,1469,390,330,George Hirst
272,48,17,1,False,2024-09-21T14:00:00Z,1,1,5,17,0,0,0,0,0,0,0,0,0,0,0,2,1.2,1.3,39.0,4.2,0,0.50,0.01,0.51,0.37,54,97,1669,345,248,George Hirst
272,56,2,1,True,2024-09-29T13:00:00Z,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.00,54,79,1820,332,253,George Hirst
272,70,19,1,False,2024-10-05T14:00:00Z,4,1,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.08,54,252,2197,538,286,George Hirst
272,73,8,1,True,2024-10-19T14:15:00Z,0,2,8,11,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,2.0,0.3,0,0.00,0.00,0.00,0.56,54,204,2531,502,298,George Hirst
272,83,4,11,False,2024-10-26T14:00:00Z,4,3,9,72,1,1,0,3,0,0,0,0,0,0,2,44,52.0,23.6,21.0,9.7,1,0.27,0.07,0.34,3.35,54,-72,2503,226,298,George Hirst
272,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,15,0,0,0,1,0,0,0,1,0,0,0,-2,3.2,0.3,0.0,0.4,0,0.00,0.00,0.00,1.16,54,5003,8296,5957,954,George Hirst
272,108,18,1,False,2024-11-10T14:00:00Z,1,2,11,20,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1.0,4.0,0.5,0,0.00,0.02,0.02,0.54,54,-2467,5534,621,3088,George Hirst
273,4,12,0,True,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,4842,0,0,Cameron Humphreys
273,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-300,5456,651,951,Cameron Humphreys
273,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1549,3854,0,1549,Cameron Humphreys
273,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-818,3071,0,818,Cameron Humphreys
273,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-366,2744,0,366,Cameron Humphreys
273,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-300,2454,0,300,Cameron Humphreys
273,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-222,2231,0,222,Cameron Humphreys
273,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-137,2097,0,137,Cameron Humphreys
273,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-89,2011,0,89,Cameron Humphreys
273,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-103,1905,0,103,Cameron Humphreys
273,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-93,1813,0,93,Cameron Humphreys
274,4,12,1,True,2024-08-17T11:30:00Z,0,2,1,90,0,0,0,2,0,0,0,1,0,0,0,11,7.2,1.8,18.0,2.7,1,0.27,0.02,0.29,2.65,55,0,51791,0,0,Omari Giraud-Hutchinson
274,17,13,2,False,2024-08-24T14:00:00Z,4,1,2,88,0,0,0,4,0,0,0,0,0,0,0,5,1.2,0.4,0.0,0.2,1,0.00,0.00,0.00,3.34,55,-3776,52172,3013,6789,Omari Giraud-Hutchinson
274,25,9,2,True,2024-08-31T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,18,8.0,6.0,21.0,3.5,1,0.05,0.02,0.07,0.95,55,-3039,50708,5198,8237,Omari Giraud-Hutchinson
274,33,5,2,False,2024-09-14T14:00:00Z,0,0,4,84,0,0,1,0,0,0,0,1,0,0,0,0,4.4,3.5,7.0,1.5,1,0.04,0.00,0.04,1.41,54,-7115,44439,2366,9481,Omari Giraud-Hutchinson
274,48,17,1,False,2024-09-21T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,1,0,0,0,12,20.8,46.0,13.0,8.0,1,0.03,0.21,0.24,2.49,54,-1799,43227,2207,4006,Omari Giraud-Hutchinson
274,56,2,6,True,2024-09-29T13:00:00Z,2,2,6,90,0,1,0,2,0,0,0,0,0,0,1,22,21.0,12.6,9.0,4.3,1,0.02,0.02,0.04,0.82,54,-5717,37535,694,6411,Omari Giraud-Hutchinson
274,70,19,2,False,2024-10-05T14:00:00Z,4,1,7,82,0,0,0,4,0,0,0,0,0,0,0,4,7.2,1.8,4.0,1.3,1,0.00,0.02,0.02,3.71,53,463,38624,3775,3312,Omari Giraud-Hutchinson
274,73,8,2,True,2024-10-19T14:15:00Z,0,2,8,90,0,0,0,2,0,0,0,0,0,0,0,9,9.2,37.7,19.0,6.6,1,0.08,0.13,0.21,1.74,53,2,39008,3084,3082,Omari Giraud-Hutchinson
274,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-2559,36440,1055,3614,Omari Giraud-Hutchinson
274,93,11,3,True,2024-11-02T15:00:00Z,1,1,10,80,0,0,1,0,0,0,0,0,0,0,0,2,2.2,23.3,35.0,6.1,1,0.12,0.51,0.63,0.39,53,-2564,34130,1345,3909,Omari Giraud-Hutchinson
274,108,18,1,False,2024-11-10T14:00:00Z,1,2,11,90,0,0,0,1,0,0,0,1,0,0,0,1,7.6,18.7,7.0,3.3,1,0.08,0.05,0.13,1.82,52,-2947,31201,269,3216,Omari Giraud-Hutchinson
275,4,12,0,True,2024-08-17T11:30:00Z,0,2,1,33,0,0,0,2,0,0,0,0,0,0,0,-5,11.0,0.0,0.0,1.1,0,0.00,0.00,0.00,2.19,40,0,337620,0,0,Ben Johnson
275,17,13,3,False,2024-08-24T14:00:00Z,4,1,2,90,0,1,0,4,0,0,0,0,0,0,0,2,31.4,17.8,0.0,4.9,1,0.00,0.20,0.20,3.34,40,-11308,335628,6756,18064,Ben Johnson
275,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,95008,455232,142635,47627,Ben Johnson
275,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-35403,416459,29280,64683,Ben Johnson
275,48,17,1,False,2024-09-21T14:00:00Z,1,1,5,8,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0.1,0.0,0.1,0,0.00,0.00,0.00,0.11,40,-24390,393131,4285,28675,Ben Johnson
275,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-65793,327969,4541,70334,Ben Johnson
275,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,90,0,0,0,4,0,0,0,0,0,0,0,6,16.2,2.7,0.0,1.9,1,0.00,0.02,0.02,3.79,40,-22998,305814,2334,25332,Ben Johnson
275,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-14670,291999,3214,17884,Ben Johnson
275,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-31823,259408,237,32060,Ben Johnson
275,93,11,2,True,2024-11-02T15:00:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,9,30.4,22.2,7.0,6.0,1,0.04,0.01,0.05,1.55,40,-22921,237210,382,23303,Ben Johnson
275,108,18,1,False,2024-11-10T14:00:00Z,1,2,11,90,0,0,0,1,0,0,0,1,0,0,0,-2,7.0,1.8,2.0,1.1,1,0.00,0.01,0.01,1.82,40,-6547,231296,1738,8285,Ben Johnson
276,4,12,0,True,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,179213,0,0,Freddie Ladapo
276,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1404,193441,15978,17382,Freddie Ladapo
276,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,7436,209294,43904,36468,Freddie Ladapo
276,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-54242,151747,0,54242,Freddie Ladapo
276,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-18548,134869,0,18548,Freddie Ladapo
276,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-18191,117033,0,18191,Freddie Ladapo
276,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-10323,106945,0,10323,Freddie Ladapo
276,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-8814,98229,0,8814,Freddie Ladapo
276,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6787,91421,0,6787,Freddie Ladapo
276,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7720,83917,0,7720,Freddie Ladapo
276,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5866,78032,0,5866,Freddie Ladapo
277,4,12,2,True,2024-08-17T11:30:00Z,0,2,1,64,0,0,0,1,0,0,0,0,0,0,0,8,10.8,1.3,0.0,1.2,1,0.00,0.00,0.00,1.45,45,0,23647,0,0,Massimo Luongo
277,17,13,2,False,2024-08-24T14:00:00Z,4,1,2,71,0,0,0,3,0,0,0,0,0,0,0,6,6.0,2.7,0.0,0.9,1,0.00,0.00,0.00,3.20,45,5530,36889,9260,3730,Massimo Luongo
277,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,19179,60968,30518,11339,Massimo Luongo
277,33,5,1,False,2024-09-14T14:00:00Z,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,5,7.0,0.0,0.0,0.7,0,0.00,0.00,0.00,0.25,45,4264,65428,15728,11464,Massimo Luongo
277,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-794,64811,4578,5372,Massimo Luongo
277,56,2,1,True,2024-09-29T13:00:00Z,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.3,0.0,0.2,0,0.00,0.00,0.00,0.00,45,-6910,57805,1701,8611,Massimo Luongo
277,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3407,54783,1908,5315,Massimo Luongo
277,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6477,48368,583,7060,Massimo Luongo
277,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6205,42205,239,6444,Massimo Luongo
277,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4908,37440,265,5173,Massimo Luongo
277,108,18,1,False,2024-11-10T14:00:00Z,1,2,11,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.18,45,-2048,35479,253,2301,Massimo Luongo
278,4,12,2,True,2024-08-17T11:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,14,16.2,15.9,2.0,3.4,1,0.00,0.08,0.08,2.65,50,0,16799,0,0,Sam Morsy
278,17,13,1,False,2024-08-24T14:00:00Z,4,1,2,90,0,0,0,4,0,0,0,1,0,0,0,14,23.8,2.8,0.0,2.7,1,0.00,0.00,0.00,3.34,50,-1130,19566,1556,2686,Sam Morsy
278,25,9,1,True,2024-08-31T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,13,14.4,18.1,0.0,3.3,1,0.00,0.12,0.12,0.95,50,-2415,18340,1906,4321,Sam Morsy
278,33,5,2,False,2024-09-14T14:00:00Z,0,0,4,83,0,0,1,0,0,0,0,1,0,0,0,3,13.0,3.3,0.0,1.6,1,0.00,0.14,0.14,1.41,49,-2343,16737,1825,4168,Sam Morsy
278,48,17,9,False,2024-09-21T14:00:00Z,1,1,5,90,1,0,0,1,0,0,0,0,0,0,2,33,47.8,16.5,9.0,7.3,1,0.11,0.12,0.23,2.49,49,-790,16226,945,1735,Sam Morsy
278,56,2,1,True,2024-09-29T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,9,3.6,12.4,3.0,1.9,1,0.07,0.02,0.09,0.82,49,6333,23579,8677,2344,Sam Morsy
278,70,19,2,False,2024-10-05T14:00:00Z,4,1,7,90,0,0,0,4,0,0,0,0,0,0,0,12,4.4,4.7,2.0,1.1,1,0.04,0.04,0.08,3.79,49,3373,27253,6425,3052,Sam Morsy
278,73,8,2,True,2024-10-19T14:15:00Z,0,2,8,90,0,0,0,2,0,0,0,0,0,0,0,20,13.8,15.4,0.0,2.9,1,0.00,0.05,0.05,1.74,49,2343,30155,5255,2912,Sam Morsy
278,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1101,29115,2071,3172,Sam Morsy
278,93,11,8,True,2024-11-02T15:00:00Z,1,1,10,90,0,1,0,1,0,0,0,0,0,0,3,30,38.2,24.0,0.0,6.2,1,0.00,0.07,0.07,1.55,49,-6043,22989,255,6298,Sam Morsy
278,108,18,2,False,2024-11-10T14:00:00Z,1,2,11,90,0,0,0,1,0,0,0,0,0,0,0,16,12.8,7.6,0.0,2.0,1,0.00,0.04,0.04,1.82,49,-138,23265,1621,1759,Sam Morsy
279,4,12,0,True,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,1045,0,0,Corrie Ndaba
279,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-229,803,0,229,Corrie Ndaba
279,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-96,719,0,96,Corrie Ndaba
279,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-88,635,0,88,Corrie Ndaba
279,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-26,607,0,26,Corrie Ndaba
279,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-31,578,0,31,Corrie Ndaba
279,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-19,558,0,19,Corrie Ndaba
279,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-12,546,0,12,Corrie Ndaba
279,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-14,533,0,14,Corrie Ndaba
279,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-17,517,0,17,Corrie Ndaba
279,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-19,497,0,19,Corrie Ndaba
280,4,12,0,True,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,78508,0,0,Cieran Slicker
280,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,302,85579,2911,2609,Cieran Slicker
280,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,770,88886,5564,4794,Cieran Slicker
280,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2523,87491,3712,6235,Cieran Slicker
280,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1599,86383,1482,3081,Cieran Slicker
280,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-6523,80233,4460,10983,Cieran Slicker
280,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1074,79690,1697,2771,Cieran Slicker
